Tag,Probability,Binary Prediction
elektrolyysi,0.20822183787822723,1
elektromyografia,0.7422202229499817,1
elektroninen liiketoiminta,0.40074819326400757,1
elektroninen musiikki,0.26159971952438354,1
elektroninen tanssimusiikki,0.16058668494224548,1
elektroninen urheilu,0.26803824305534363,1
elemental,0.31919631361961365,1
elementary music,0.20796971023082733,1
elements of physical education,0.20427477359771729,1
eletty paikka,0.1308310329914093,0
elinaika,0.15548516809940338,1
elinaika-analyysi,0.24807387590408325,1
elinajanodote,0.5259983539581299,1
elinikä,0.4903617799282074,1
elinikäinen oppiminen,0.5206794738769531,1
elinkaari,0.10453006625175476,0
elinkeinoelämä,0.27860331535339355,1
elinkeinoelämän keskusarkistot,0.2827571630477905,1
elinkeinopolitiikka,0.2584923207759857,1
elinkeinot,0.4779468774795532,1
elinpiiri,0.23760022222995758,1
elinpiiripistemäärä,0.26286226511001587,1
elinpiirit,0.29074040055274963,1
elintapainterventio,0.39943575859069824,1
elintapamuutos,0.2472548633813858,1
elintapaohjaus,0.22535288333892822,1
elintarvikeapu,0.29394400119781494,1
elintarvikehuolto,0.2612118721008301,1
elintarvikehuoltovarmuus,0.27081331610679626,1
elintarvikekauppa,0.3544493615627289,1
elintarvikeketjut,0.5225631594657898,1
elintarvikekulutus,0.25945040583610535,1
elintarvikelaki,0.2096972018480301,1
elintarvikeliikkeet,0.4025156497955322,1
elintarvikepakkaus,0.14661572873592377,1
elintarviketeollisuus,0.3960763216018677,1
elintarvikkeet,0.6147943139076233,1
elintarvikkeiden 3D tulostaminen,0.2598423361778259,1
elintavat,0.6275235414505005,1
elinympäristö,0.46486711502075195,1
elinympäristöluokat,0.24304863810539246,1
elinympäristöt,0.26580485701560974,1
elisitointihaastattelu,0.15289171040058136,1
elite sport,0.21131078898906708,1
elite-level sport,0.23447354137897491,1
ellipsibiljardi,0.26566624641418457,1
elocutio,0.15854036808013916,1
elohopea,0.3841414749622345,1
elokuutio,0.19838692247867584,1
elokuva,0.4168814718723297,1
elokuva (taiteet),0.20056001842021942,1
elokuvahistoria,0.1625911444425583,1
elokuvakulttuuri,0.24971407651901245,1
elokuvallisuus,0.26104360818862915,1
elokuvamusiikki,0.3813649117946625,1
elokuvaohjaajat,0.20685052871704102,1
elokuvat,0.4442688524723053,1
elokuvat (teokset),0.179745152592659,1
elokuvateollisuus,0.22232060134410858,1
elokuvatutkimus,0.30867114663124084,1
elokuvaus,0.17062270641326904,1
eläimet,0.6280776858329773,1
eläinaktivismi,0.30147069692611694,1
eläinavusteinen terapia,0.4305485785007477,1
eläinavusteinen toiminta,0.2871623635292053,1
eläinavusteinen työskentely,0.26088863611221313,1
eläinkannat,0.24114972352981567,1
eläinsosiologia,0.2592223286628723,1
eläinsuhde,0.16117872297763824,1
eläinsuojelu,0.24006448686122894,1
eläinsuojeluyhdistykset,0.1951105147600174,1
eläinten hyvinvointi,0.13079430162906647,0
eläinten käyttäytyminen,0.33505427837371826,1
eläinten oikeudet,0.2005547732114792,1
eläintenoikeusliikkeet,0.24601471424102783,1
eläkeala,0.2137565165758133,1
eläkeikä,0.3587622046470642,1
eläkejärjestelmät,0.3034416139125824,1
eläkelaitokset,0.23698963224887848,1
eläkeläiset,0.37018170952796936,1
eläkepolitiikka,0.2379385381937027,1
eläkkeelle siirtyminen,0.4558928906917572,1
eläkkeet,0.25770100951194763,1
eläköityminen,0.2709563076496124,1
elämismaailma,0.3882383108139038,1
elämyksellinen oppiminen,0.2453833371400833,1
elämyksellisyys,0.386522114276886,1
elämys,0.49662652611732483,1
elämysmatkailu,0.2499256581068039,1
elämyspalvelut,0.22000658512115479,1
elämyspedagogiikka,0.20125801861286163,1
elämyspohjainen oppiminen,0.1792241632938385,1
elämystalous,0.2057352066040039,1
elämysteollisuus,0.21821098029613495,1
elämä,0.21231040358543396,1
elämäkerrallinen kirjoittaminen,0.30100664496421814,1
elämäkerrat,0.3897897005081177,1
elämäkertatutkimus,0.3414726257324219,1
elämänhallinta,0.5277300477027893,1
elämänkaari,0.49014338850975037,1
elämänkertatutkimus,0.17185334861278534,1
elämänkertomus,0.1880049854516983,1
elämänkokemus,0.20472507178783417,1
elämänkulku,0.4519769847393036,1
elämänkulun siirtymät,0.324649453163147,1
elämänlaatu,0.7372689247131348,1
elämäntaito,0.4123676121234894,1
elämäntapa,0.6465994715690613,1
elämäntapamuu- tos,0.1136680543422699,0
elämäntapamuutos,0.589809000492096,1
elämäntarinahaastattelu,0.32040056586265564,1
elämäntarinat,0.20575852692127228,1
elämäntyyli,0.17419369518756866,1
elämäntyyliyrittäjyys,0.16142214834690094,1
elämäntyytyväisyys,0.4781206250190735,1
elämänvaihe,0.3009285032749176,1
elämänvalinta,0.25554075837135315,1
elävä historia,0.28736093640327454,1
eläytyminen,0.23965640366077423,1
eläytymismenetelmä,0.44502612948417664,1
email security,0.27283719182014465,1
emansipaatio,0.33535370230674744,1
embeddedness,0.26285067200660706,1
embodied cognition,0.3731149137020111,1
embodied synchrony,0.2764030396938324,1
embodiment,0.26376059651374817,1
embryogenesis,0.22715026140213013,1
emissio,0.2703116238117218,1
emissio (fysiikka),0.3627707064151764,1
emission trade,0.24438348412513733,1
emissions,0.17969158291816711,1
emotion,0.3550085723400116,1
emotionaalinen,0.12722614407539368,0
emotionaalinen hyvinvointi,0.20501813292503357,1
emotionaalinen järki,0.47079887986183167,1
emotionaalinen kouluun kiinnittyminen,0.3549383282661438,1
emotionaalinen tuki,0.3475504219532013,1
emotionaalinen turvallisuus,0.26879462599754333,1
emotionaalinen virittyminen,0.35197654366493225,1
emotional and behavioural disorders,0.31377166509628296,1
emotional development,0.23350220918655396,1
emotional intelligence,0.28526875376701355,1
emotional life,0.20509500801563263,1
emotional socialization,0.28684332966804504,1
emotional speech,0.20752234756946564,1
emotions,0.6490671038627625,1
empathy,0.15660011768341064,1
empatia,0.5045145153999329,1
empiirinen tutkimus,0.6942800283432007,1
employee commitment,0.3264163136482239,1
employee engagement,0.29698023200035095,1
employee involvement,0.203123539686203,1
employee satisfaction,0.20532172918319702,1
employee sustainability attitudes,0.2737305462360382,1
employee sustainability engagement,0.2645271420478821,1
employees,0.4496318995952606,1
employer attractiveness,0.1803344339132309,1
employer branding,0.2554927468299866,1
employers,0.1818142533302307,1
employment,0.28684863448143005,1
employment agencies,0.2667059004306793,1
empowerment,0.5540258288383484,1
emulaattorit,0.2353232204914093,1
emulation,0.29114750027656555,1
emulointi,0.23089468479156494,1
emännät,0.18797171115875244,1
enclosure experiment,0.32567349076271057,1
end users,0.2418162077665329,1
endocytosis,0.13790033757686615,0
endocytosis inhibitor,0.2673794627189636,1
endogeeninen kasvuteoria,0.19773773849010468,1
endorsers,0.36176005005836487,1
endosome,0.16274769604206085,1
endosphere,0.31090933084487915,1
endosytoosi,0.42431339621543884,1
endoteeli,0.4239737093448639,1
endothelial cells,0.35979175567626953,1
endurance athletes,0.2307492196559906,1
endurance training,0.41189855337142944,1
energia,0.3166850805282593,1
energia-aineenvaihdunta,0.24662581086158752,1
energiajuomat,0.3519099950790405,1
energialähteet,0.4350438117980957,1
energian saatavuus,0.24345183372497559,1
energianhallinta,0.11716749519109726,0
energiankeruu,0.40546321868896484,1
energiankulutus,0.6579270958900452,1
energiankulutus (aineenvaihdunta),0.19453276693820953,1
energiansaanti,0.28505268692970276,1
energiansaatavuus,0.2665215730667114,1
energiansäästö,0.1808345913887024,1
energiantuotanto,0.4485420882701874,1
energiapolitiikka,0.2730146050453186,1
energiapuu,0.3690044581890106,1
energiaravintoaineet,0.2552293539047241,1
energiatehokkuus,0.5539975166320801,1
energiateknologia,0.16499683260917664,1
energiateknologiat,0.16129574179649353,1
energiavero,0.36746978759765625,1
energiayhtiö,0.3669873774051666,1
energiayhtiöt,0.3918646574020386,1
energy allocation,0.4434353709220886,1
energy calibration,0.19518128037452698,1
energy conservation,0.1805461198091507,1
energy efficiency,0.26108676195144653,1
energy intake,0.2052597552537918,1
energy payback time,0.2458508461713791,1
energy performance,0.20964379608631134,1
energy policy,0.23038825392723083,1
energy tax,0.32438281178474426,1
engagement,0.5147782564163208,1
engelska,0.21522071957588196,1
englannin kielen luetun ymmärtäminen,0.22676154971122742,1
englannin kieli,0.9217319488525391,1
englanninkielinen kirjallisuus,0.18973664939403534,1
englannnin kieli,0.18552544713020325,1
englantilainen jalkapallo,0.1694910228252411,1
englantilainen koulukunta,0.3122323155403137,1
englantilaisuus,0.30666935443878174,1
englisch,0.2104686200618744,1
enhancer,0.38871392607688904,1
enimmäisluototussuhde,0.3025887608528137,1
enjoyment,0.21063697338104248,1
enkelisijoittajan päätöksenteko,0.25421011447906494,1
enkätundersökning,0.25031548738479614,1
enlargement,0.14638018608093262,1
ennakoimattomat riskit,0.3345586955547333,1
ennakointi,0.34018880128860474,1
ennakoitu ura,0.21771107614040375,1
ennakoiva analytiikka,0.18275654315948486,1
ennakoiva tutkimus,0.34430351853370667,1
ennallistaminen,0.32564249634742737,1
ennaltaehkäisy,0.16329583525657654,1
ennaltaehkäiseminen,0.1952812820672989,1
ennaltaehkäisy,0.6716447472572327,1
ennaltagenerointi,0.24034538865089417,1
ennen-jälkeen -tutkimus,0.21451593935489655,1
ennustavat tekijät,0.4061133861541748,1
ennusteet,0.4470963776111603,1
ennustettavuus,0.29774338006973267,1
enregisterment,0.17114275693893433,1
ensiapu,0.2951788008213043,1
ensikieli,0.14332720637321472,1
ensikodit,0.30214524269104004,1
ensikoti,0.24312080442905426,1
ensimmäinen kouluvuosi,0.2296651005744934,1
ensimmäinen luokka,0.15805046260356903,1
ensimmäinen maailmansota,0.2022518366575241,1
ensimmäisen luokan oppilaat,0.3192971646785736,1
enteroendocrine cells,0.3737606406211853,1
enterovirukset,0.3188101649284363,1
enteroviruses,0.28959688544273376,1
enterprise architecture,0.4280892014503479,1
enterprise resource planning systems,0.3417985141277313,1
enterprise systems,0.386153906583786,1
enterprises,0.6771613955497742,1
entiset urheilijat,0.305484801530838,1
entistäminen,0.34993815422058105,1
entiteetti,0.24778850376605988,1
entrainment,0.12442384660243988,0
entrepreneurial behaviour,0.19649054110050201,1
entrepreneurial decision-making,0.2618752717971802,1
entrepreneurial opportunity,0.19360728561878204,1
entrepreneurs,0.3508070707321167,1
entrepreneurship,0.4066214859485626,1
entropia,0.28640374541282654,1
entsymaattinen pelkistys,0.42285099625587463,1
entsyymit,0.3894413113594055,1
environment,0.1783185452222824,1
environment-social-governance norms,0.1981244832277298,1
environmental,0.22442516684532166,1
environmental advertisements,0.24167859554290771,1
environmental attitudes,0.26844367384910583,1
environmental changes,0.18522056937217712,1
environmental citizenship,0.19051118195056915,1
environmental education,0.44598957896232605,1
environmental effects,0.35236331820487976,1
environmental ethics,0.227629154920578,1
environmental history,0.20118895173072815,1
environmental issue,0.1587522029876709,1
environmental issues,0.19917115569114685,1
environmental leadership,0.5470471978187561,1
environmental management,0.44348084926605225,1
environmental management strategy,0.22892768681049347,1
environmental movements,0.17066679894924164,1
environmental policy,0.5066308379173279,1
environmental protection,0.16145166754722595,1
environmental reporting,0.19504640996456146,1
environmental responsibility,0.4623861610889435,1
environmental responsibility report,0.32823869585990906,1
environmental strategy,0.32299068570137024,1
environmental taxation,0.38342297077178955,1
environmental toxins,0.2502676546573639,1
epidemiat,0.27946949005126953,1
epidemiologia,0.328413188457489,1
epigenetics,0.4786040484905243,1
epigenetiikka,0.4823985695838928,1
episteeminen modaliteetti,0.24734719097614288,1
epistemologia,0.3061925768852234,1
epiteksti,0.17976927757263184,1
epäasiallinen kohtelu,0.29533815383911133,1
epäjohtaminen,0.17555610835552216,1
epälineaariset optiset materiaalit,0.19150479137897491,1
epäluotettavuus,0.36330923438072205,1
epäluottamus,0.26158377528190613,1
epänormaali tuotto,0.3239026665687561,1
epänormaalit tuotot,0.21340397000312805,1
epäonnistuminen,0.42079660296440125,1
epäonnistumistilanteet,0.18779368698596954,1
epäonnistunut terapiaprosessi,0.23210404813289642,1
epäorgaaninen kemia,0.22996777296066284,1
epäpuhtaudet,0.2212008535861969,1
epäröinti,0.30358707904815674,1
epäsuora aggressio,0.258730411529541,1
epäsuora konfliktivuorovaikutus,0.16770614683628082,1
epäsuora submaksimaalinen kuntotesti,0.31789419054985046,1
epäsymmetrinen häiriö,0.14326052367687225,1
epäsymmetrinen tieto,0.31381386518478394,1
epätyypillinen työ,0.42125147581100464,1
epätyypillinen työaika,0.47336339950561523,1
epätäydellinen informaatio,0.14238791167736053,1
epävarmuus,0.5094041228294373,1
epävirallinen talous,0.26385828852653503,1
epävirallinen tieto,0.26265326142311096,1
equal temperament,0.2950976490974426,1
equality (values),0.35996055603027344,1
equality in sport,0.3448406159877777,1
equivalence,0.3138871490955353,1
erfahrungbedingtes Lernen,0.27046337723731995,1
ergonomia,0.7253866791725159,1
eri-ikäisrakenteinen kasvatus,0.2941299080848694,1
eriarvoisuus,0.49297288060188293,1
erikoiskielet,0.20821332931518555,1
erikoislahjakkuus,0.20570994913578033,1
erikoissairaanhoito,0.3389820456504822,1
erikoistuminen,0.5730441808700562,1
erilaisuus,0.1971486359834671,1
erillisryhmä,0.21956472098827362,1
erillisryhmäopetus,0.40162092447280884,1
erimielisyyden aiheet,0.30866166949272156,1
erimielisyydet,0.3639061450958252,1
erimielisyys,0.35032546520233154,1
erisnimet,0.27135443687438965,1
erityinen tuki,0.49689650535583496,1
erityisammattikoululaiset,0.2996372878551483,1
erityisen tuen tarpeessa oleva henkilö.,0.2651921808719635,1
erityisen tuen tarve,0.32435306906700134,1
erityiskasvatus,0.4937075078487396,1
erityislapset,0.5542187094688416,1
erityislastentarhanopettaja,0.16407646238803864,1
erityislastentarhanopettajat,0.49688875675201416,1
erityisluokanopettaja,0.378884494304657,1
erityisluokat,0.4646260738372803,1
erityisnuoret,0.3526310324668884,1
erityisnuorisotyö,0.2682442367076874,1
erityisopettajakoulutus,0.2737315595149994,1
erityisopettajat,0.8162288069725037,1
erityisopetus,0.809872567653656,1
erityisoppilaat,0.5243648886680603,1
erityisoppilas,0.21313254535198212,1
erityispedagogiikka,0.41360458731651306,1
erityispiirteet,0.2759055495262146,1
erityisryhmät,0.1722029447555542,1
erityistä tukea saava lapsi,0.2750755548477173,1
erityistä tukea tarvitseva lapsi,0.15941397845745087,1
erityistä tukea tarvitseva oppilas,0.24356399476528168,1
erityisyys,0.20210692286491394,1
eriytetty opetus,0.21626518666744232,1
eriyttäminen,0.685006320476532,1
eriytyminen,0.30097147822380066,1
eroaminen,0.23588785529136658,1
eroisyys,0.21767467260360718,1
eroottinen pääoma,0.2492186427116394,1
erot,0.25200363993644714,1
erotic capital,0.3026624917984009,1
erottaminen,0.19774609804153442,1
erottaminen (tekniikka),0.23241785168647766,1
erottautuminen,0.18161559104919434,1
erotteleva kuivakäymälä,0.2603820264339447,1
erotteleva minäkuva,0.17570237815380096,1
erotusmenetelmät,0.2015562802553177,1
error,0.24395285546779633,1
esRAGE,0.2673548460006714,1
esihenkilö-alaissuhde,0.26473817229270935,1
esihenkilön tuki,0.2794688940048218,1
esihenkilöt,0.5070490837097168,1
esihenkilötyö,0.4429984390735626,1
esiintyjät,0.2278902679681778,1
esiintyminen,0.43795305490493774,1
esiintymisjännitys,0.16761274635791779,1
esiintymispelko,0.3253484070301056,1
esiintymistaito,0.2264879196882248,1
esikielellinen vuorovaikutus,0.19032970070838928,1
esikoiset,0.29897478222846985,1
esikoulu,0.4216969907283783,1
esikouluikäiset,0.5273654460906982,1
esikoululaiset,0.4190092980861664,1
esikuvat,0.3198573887348175,1
esikäsittely,0.30675429105758667,1
esimerkit,0.22219118475914001,1
esimerkki,0.15797939896583557,1
esimiehet,0.666054904460907,1
esimiehettömyys,0.35690000653266907,1
esimies,0.2744835913181305,1
esimies-alaiskeskustelut,0.2168218195438385,1
esimies-alaissuhde,0.2482253760099411,1
esimiestaidot,0.20608067512512207,1
esimiestyö,0.46748751401901245,1
esimiesviestintä,0.14569169282913208,1
esineet,0.17798256874084473,1
esineiden internet,0.5340636968612671,1
esiopettaja,0.4173220098018646,1
esiopetus,0.7865662574768066,1
esiopetusikäinen lapsi,0.2966325581073761,1
esiopetussuunnitelma,0.3738798201084137,1
esiopetusvuosi,0.16158507764339447,1
esisopimukset,0.2977064847946167,1
esittäminen,0.5751644372940063,1
esittävät taiteet,0.33563774824142456,1
esitutkinta,0.33613860607147217,1
esityksellisyys,0.30787113308906555,1
esitykset,0.23011629283428192,1
esitystutkimus,0.23964378237724304,1
esivallat,0.27918562293052673,1
eskapismi,0.10200852900743484,0
esoteria,0.31127411127090454,1
espanjan kieli,0.1780337244272232,1
essentialism,0.1274804025888443,0
essentialismi,0.15426437556743622,1
esteet,0.5749773979187012,1
esteetiikka,0.2292444407939911,1
esteettinen elämys,0.15566781163215637,1
esteettinen kasvatus,0.2554450035095215,1
esteettinen miellyttävyys,0.3286169469356537,1
esteettisyys,0.4537147283554077,1
esteettömyys,0.6356802582740784,1
esteettömyyskokemukset,0.22582122683525085,1
esteetön liikunnanopetus,0.19328169524669647,1
estetiikka,0.4582347869873047,1
estimointi,0.25917866826057434,1
estot,0.22160480916500092,1
estradioli,0.20179252326488495,1
estrogeenit,0.29725536704063416,1
etanoli,0.16720937192440033,1
ethical decision making,0.15420956909656525,1
ethical dilemmas,0.22111517190933228,1
ethical investing,0.268901526927948,1
ethics,0.38310542702674866,1
ethnic identity,0.27003201842308044,1
ethnography,0.41010308265686035,1
ethnolinguistic vitality,0.2533690631389618,1
etiikka,0.7640362977981567,1
etninen identiteetti,0.2965463697910309,1
etniset vähemmistöt,0.25719013810157776,1
etnisyys,0.2709203064441681,1
etnografia,0.6832543015480042,1
etnologia,0.4842383563518524,1
etnometodologia,0.32734495401382446,1
etologia,0.19381481409072876,1
etsivä nuorisotyö,0.21959954500198364,1
etuudet,0.22436405718326569,1
etähoiva,0.3174888789653778,1
etäisyys,0.21704377233982086,1
etäjohtaminen,0.2910325527191162,1
etäjumppa,0.37758615612983704,1
etäkoe,0.33354490995407104,1
etäkuntoutus,0.3193228542804718,1
etäkäyttö,0.17517200112342834,1
etäopetus,0.7490917444229126,1
etäopiskelu,0.46594876050949097,1
etäseuranta,0.22525393962860107,1
etäteknologia,0.42361128330230713,1
etätyö,0.617093026638031,1
etätyöntekijä,0.45151370763778687,1
etävalmennus,0.26616573333740234,1
etävanhemmuus,0.27421140670776367,1
eudaimonic well-being,0.18118233978748322,1
eukaryote,0.17628991603851318,1
euroalue,0.23875920474529266,1
eurooppalainen identiteetti,0.2564125955104828,1
eurooppalainen viitekehys,0.29397934675216675,1
eurooppalaisuus,0.35917985439300537,1
europarlamentaarikot,0.19094036519527435,1
evakuointi,0.18675827980041504,1
evaluation,0.38199687004089355,1
evaluation methods,0.21432094275951385,1
evaluation tool,0.20672571659088135,1
evaluointi,0.2564358115196228,1
evankelis-luterilainen kirkko,0.3508222997188568,1
evankeliumit,0.32902175188064575,1
even-aged forest management,0.27097955346107483,1
event legacy,0.45265626907348633,1
event production,0.14013496041297913,1
event-related field,0.3942504823207855,1
event-related potential (ERP),0.23887255787849426,1
events,0.5450060367584229,1
evocative,0.1887260228395462,1
evoked response,0.3003821074962616,1
evolutiivisesti tasapainoinen strategia,0.21510566771030426,1
evolution,0.3003031313419342,1
evolutionary biology,0.18035481870174408,1
evolutionary history,0.151463583111763,1
evoluutio,0.5497684478759766,1
evoluutiobiologia,0.2539004981517792,1
evoluutiopsykologia,0.2346564531326294,1
evä,0.18638625741004944,1
evästeet,0.4164251983165741,1
evästekysely,0.23611894249916077,1
exact controllability,0.29198846220970154,1
exception management,0.1578938066959381,1
exchange students,0.15200568735599518,1
exclusions,0.16561636328697205,1
exercise (people),0.3170011341571808,1
exercise intervention,0.14356674253940582,1
exercise physiology,0.21227577328681946,1
exercise-induced neural plasticity,0.22119364142417908,1
exergame,0.2280285358428955,1
exhaustion,0.3327293395996094,1
expatriate,0.2353171706199646,1
expatriates,0.2870364487171173,1
expectation,0.18681207299232483,1
expectations,0.47479158639907837,1
experience tourism,0.14107050001621246,1
experiences (knowledge),0.13461340963840485,0
experiential learning,0.3100951910018921,1
experimental evolution,0.2055445909500122,1
experimental nuclear physics,0.18153686821460724,1
expert,0.15938615798950195,1
expertise,0.3142028748989105,1
explicit intensity,0.26386067271232605,1
exploitation,0.2820715308189392,1
exploration,0.24307334423065186,1
explorative,0.21315526962280273,1
explosive strength,0.36957985162734985,1
externalities,0.32504594326019287,1
extract,0.21181948482990265,1
extraction (chemistry),0.15264305472373962,1
extractive industry,0.45867037773132324,1
extreme right,0.28031125664711,1
extrinsic motivation,0.14366374909877777,1
eye contact,0.27508288621902466,1
eye movement tracking,0.1276102066040039,0
eye movements,0.21425051987171173,1
eye tracking,0.14223018288612366,1
faagiterapia,0.2889012098312378,1
faasiavaruus,0.28992918133735657,1
faasit,0.2502628564834595,1
fabrication,0.2802872657775879,1
face-to-face interaction,0.221166729927063,1
facebook,0.2864871025085449,1
facial recognition (computer science),0.18309441208839417,1
facial recognition technology,0.1721963882446289,1
facilitator,0.32430604100227356,1
factor,0.31886234879493713,1
factor model,0.3920367658138275,1
factorial validity,0.3182987868785858,1
factors,0.20427244901657104,1
factors of production,0.1201637014746666,0
fagiterapia,0.35158827900886536,1
fairy tales,0.1519317775964737,1
faktoranalys,0.264286607503891,1
faktorianalyysi,0.14921234548091888,1
faktuaalistamisstrategiat,0.27127838134765625,1
false reviews,0.21196231245994568,1
familial component,0.22759877145290375,1
familiarity,0.18807464838027954,1
families,0.407166987657547,1
familiness,0.19504983723163605,1
familjespråkpolicy,0.2402917444705963,1
family,0.33500534296035767,1
family  business,0.19512134790420532,1
family business,0.181966170668602,1
family business branding,0.18052934110164642,1
family businesses,0.15560977160930634,1
family caregivers,0.40889889001846313,1
family firm,0.18451710045337677,1
family influence,0.13271431624889374,0
family language policy,0.1980668604373932,1
family sport,0.28122085332870483,1
family structure,0.2796751856803894,1
family-based brand identity,0.2721342444419861,1
fandom,0.1695660501718521,1
fanit,0.3799213171005249,1
fanitus,0.4047929346561432,1
fanius,0.5532552599906921,1
fantasiakirjallisuus,0.5617424845695496,1
fantasiaurheilu,0.2051505595445633,1
fantasy literature,0.3125033378601074,1
farmakokinetiikka,0.22608298063278198,1
fashion industry,0.3994501531124115,1
fasilitointi,0.17524901032447815,1
fasismi,0.286537766456604,1
fast precipitation response,0.2705834209918976,1
fat free mass,0.22347839176654816,1
fat mass,0.2466614842414856,1
fat oxidation,0.3520117700099945,1
fat percentage,0.27778780460357666,1
fatherlessness,0.14640308916568756,1
fatigue,0.4825230836868286,1
fatigue (biological phenomena),0.1947338581085205,1
fatty acid metabolism,0.24026350677013397,1
fatty liver,0.23408080637454987,1
faunit,0.26800042390823364,1
favor entrepreneurship,0.20946237444877625,1
fear of missing out,0.1885225474834442,1
federalismi,0.3574228286743164,1
feedback,0.3353062570095062,1
feeling states,0.21962881088256836,1
female artistic gymnastics,0.38922807574272156,1
female athlete,0.19041205942630768,1
female choice,0.2955343723297119,1
females,0.24052895605564117,1
feminiinisyys,0.18057675659656525,1
femininity,0.08671584725379944,0
feminism,0.3043643534183502,1
feminismi,0.5783669948577881,1
feminist critical discourse analysis,0.1053391695022583,0
feminist political ecology,0.2777714431285858,1
feminist research,0.26117193698883057,1
feminist theory,0.12394537031650543,0
feministinen kirjallisuudentutkimus,0.4586929678916931,1
feministinen liike,0.276433527469635,1
feministinen mediatutkimus,0.25660282373428345,1
feministinen teoria,0.2588194012641907,1
feministinen tutkimus,0.4218253493309021,1
feministinen väkivaltatutkimus,0.14406397938728333,1
feministit,0.1593955159187317,1
fenomenografia,0.6630684733390808,1
fenomenografia (phenomenography) feministinen ja eettinen,0.2731771469116211,1
fenomenologia,0.7800953388214111,1
fenomenologinen merkitysanalyysi,0.413606733083725,1
fenomenologinen tapaustutkimus,0.24908041954040527,1
fenomenologinen tutkimus,0.3830972909927368,1
fenomenologis-hermeneuttinen,0.40160927176475525,1
fenomenologis-hermeneuttinen analyysi,0.17934538424015045,1
fenomenologis-hermeneuttinen tutkimus,0.3941889703273773,1
fenomenologis-hermeneuttinen tutkimusote,0.28348302841186523,1
fenomenologishermeneuttinen,0.1503218561410904,1
feodalismi,0.2901042401790619,1
fertility,0.30713364481925964,1
fertilization,0.17302384972572327,1
festivaalit,0.4165392816066742,1
fictional characters,0.14785537123680115,1
field effect transistor,0.21739813685417175,1
field of vision,0.2144085168838501,1
field test,0.3399835526943207,1
figurative language,0.16969330608844757,1
figure,0.26947125792503357,1
figure skating,0.3597971796989441,1
fiktiiviset hahmot,0.27951815724372864,1
fiktiiviset henkilöt,0.3420538008213043,1
fiktio,0.3840096890926361,1
filamiinit,0.22034217417240143,1
filamin A,0.14536650478839874,1
filamins,0.2058720588684082,1
file sharing,0.1902395635843277,1
film,0.3599852919578552,1
films,0.3948569893836975,1
filosofia,0.7623111009597778,1
filosofian historia,0.16561567783355713,1
filosofit,0.29835963249206543,1
final projects (education),0.09943841397762299,0
financial behavior,0.24810485541820526,1
financial institutions,0.4435406029224396,1
financial literacy,0.3366366922855377,1
financial management,0.3473258912563324,1
financial markets,0.3555380702018738,1
financial ratio analysis,0.16344766318798065,1
financial ratios,0.20988541841506958,1
financial sector,0.32095539569854736,1
financial well-being,0.284247487783432,1
finanssiala,0.5471920371055603,1
finanssialan murros,0.22806231677532196,1
finanssikriisit,0.37250980734825134,1
finanssipolitiikka,0.3091806471347809,1
finska språket,0.17787374556064606,1
firm performance,0.13469165563583374,0
firmware,0.23909907042980194,1
fiscal contract,0.2199690043926239,1
fish communities,0.13063403964042664,0
fish length,0.23590847849845886,1
fish weight,0.15310034155845642,1
fishes,0.23054273426532745,1
fishing,0.2358180433511734,1
fiskaalinen hintateoria,0.18624304234981537,1
fitness,0.38798943161964417,1
fitness-urheilu,0.38516709208488464,1
fitnessurheilu,0.35801053047180176,1
fixed-bed column,0.1627245843410492,1
flaami,0.14395225048065186,1
flaamit,0.3579304814338684,1
fladat,0.2272348701953888,1
floorball,0.49477270245552063,1
flounder,0.29785028100013733,1
flow,0.4374900758266449,1
flow-tila,0.6836726069450378,1
fluctuating environment,0.21729212999343872,1
fluency,0.5011591911315918,1
fluorescence lifetime imaging microscopy,0.16036498546600342,1
fluorescent labeling,0.32059064507484436,1
fluoresenssi,0.35455307364463806,1
fluoresenssimikroskopia,0.17259694635868073,1
fluoroforit,0.2022244781255722,1
fluorophore,0.22671055793762207,1
flux,0.20245882868766785,1
flying geese theory,0.16573500633239746,1
focus on form,0.2026573270559311,1
fog computing,0.4000338017940521,1
fokalisaatio,0.30477002263069153,1
fokusryhmähaastattelu,0.57533198595047,1
fokusryhmät,0.1394706666469574,0
folk culture,0.1550683230161667,1
folkloristiikka,0.21153880655765533,1
folksonomia,0.33194321393966675,1
fomo,0.23005151748657227,1
fomo-kuluttaminen,0.18353161215782166,1
fonction,0.2142104059457779,1
foneemit,0.2536394000053406,1
fonetiikka,0.4010010361671448,1
fonologia,0.35120925307273865,1
fonologinen tietoisuus,0.47913581132888794,1
fonologiset taidot,0.1621181070804596,1
fononit,0.5132599472999573,1
food,0.34503716230392456,1
food habits,0.2045486867427826,1
food preparation,0.17947918176651,1
foodstuffs,0.2981485426425934,1
football,0.5216125249862671,1
football club,0.26600781083106995,1
force,0.2211982160806656,1
force decrement,0.2177194356918335,1
force production (physiology),0.3327637314796448,1
forecasts,0.17780746519565582,1
foreign aid,0.19868741929531097,1
foreign language,0.26192909479141235,1
foreign language anxiety,0.2163247913122177,1
foreign language learning,0.45165541768074036,1
foreign language teacher,0.30103597044944763,1
foreign language teaching,0.40219905972480774,1
foreign languages,0.13547272980213165,0
foreign policy,0.22588051855564117,1
foreign students,0.35279974341392517,1
foreign/international students,0.2761184275150299,1
